Date,Product,Category,Unit_Cost_AED,Opening_Stock,Daily_Demand,Closing_Stock,Stock_Value_AED,Stockout_Risk,Days_of_Cover,Day_of_Week,Month
11/14/2024,Oat_Milk_Liters,Dairy,15,95,31,64,1425,FALSE,3.064516129,Thursday,2024-11
11/15/2024,Oat_Milk_Liters,Dairy,15,64,37,27,960,TRUE,1.72972973,Friday,2024-11
11/16/2024,Oat_Milk_Liters,Dairy,15,27,53,0,405,TRUE,0.509433962,Saturday,2024-11
11/17/2024,Oat_Milk_Liters,Dairy,15,0,31,0,0,TRUE,0,Sunday,2024-11
11/18/2024,Oat_Milk_Liters,Dairy,15,210,32,178,3150,FALSE,6.5625,Monday,2024-11
11/19/2024,Oat_Milk_Liters,Dairy,15,178,30,148,2670,FALSE,5.933333333,Tuesday,2024-11
11/20/2024,Oat_Milk_Liters,Dairy,15,148,31,117,2220,FALSE,4.774193548,Wednesday,2024-11
11/21/2024,Oat_Milk_Liters,Dairy,15,117,29,88,1755,FALSE,4.034482759,Thursday,2024-11
11/22/2024,Oat_Milk_Liters,Dairy,15,88,50,38,1320,TRUE,1.76,Friday,2024-11
11/23/2024,Oat_Milk_Liters,Dairy,15,38,52,0,570,TRUE,0.730769231,Saturday,2024-11
11/24/2024,Oat_Milk_Liters,Dairy,15,0,31,0,0,TRUE,0,Sunday,2024-11
11/25/2024,Oat_Milk_Liters,Dairy,15,210,45,165,3150,FALSE,4.666666667,Monday,2024-11
11/26/2024,Oat_Milk_Liters,Dairy,15,165,39,126,2475,FALSE,4.230769231,Tuesday,2024-11
11/27/2024,Oat_Milk_Liters,Dairy,15,126,38,88,1890,FALSE,3.315789474,Wednesday,2024-11
11/28/2024,Oat_Milk_Liters,Dairy,15,88,37,51,1320,FALSE,2.378378378,Thursday,2024-11
11/29/2024,Oat_Milk_Liters,Dairy,15,51,53,0,765,TRUE,0.962264151,Friday,2024-11
11/30/2024,Oat_Milk_Liters,Dairy,15,0,53,0,0,TRUE,0,Saturday,2024-11
12/1/2024,Oat_Milk_Liters,Dairy,15,0,36,0,0,TRUE,0,Sunday,2024-12
12/2/2024,Oat_Milk_Liters,Dairy,15,210,40,170,3150,FALSE,5.25,Monday,2024-12
12/3/2024,Oat_Milk_Liters,Dairy,15,170,42,128,2550,FALSE,4.047619048,Tuesday,2024-12
12/4/2024,Oat_Milk_Liters,Dairy,15,128,39,89,1920,FALSE,3.282051282,Wednesday,2024-12
12/5/2024,Oat_Milk_Liters,Dairy,15,89,43,46,1335,FALSE,2.069767442,Thursday,2024-12
12/6/2024,Oat_Milk_Liters,Dairy,15,46,57,0,690,TRUE,0.807017544,Friday,2024-12
12/7/2024,Oat_Milk_Liters,Dairy,15,0,49,0,0,TRUE,0,Saturday,2024-12
12/8/2024,Oat_Milk_Liters,Dairy,15,0,38,0,0,TRUE,0,Sunday,2024-12
12/9/2024,Oat_Milk_Liters,Dairy,15,210,39,171,3150,FALSE,5.384615385,Monday,2024-12
12/10/2024,Oat_Milk_Liters,Dairy,15,171,42,129,2565,FALSE,4.071428571,Tuesday,2024-12
12/11/2024,Oat_Milk_Liters,Dairy,15,129,35,94,1935,FALSE,3.685714286,Wednesday,2024-12
12/12/2024,Oat_Milk_Liters,Dairy,15,94,37,57,1410,FALSE,2.540540541,Thursday,2024-12
12/13/2024,Oat_Milk_Liters,Dairy,15,57,37,20,855,TRUE,1.540540541,Friday,2024-12
12/14/2024,Oat_Milk_Liters,Dairy,15,20,71,0,300,TRUE,0.281690141,Saturday,2024-12
12/15/2024,Oat_Milk_Liters,Dairy,15,0,22,0,0,TRUE,0,Sunday,2024-12
12/16/2024,Oat_Milk_Liters,Dairy,15,210,47,163,3150,FALSE,4.468085106,Monday,2024-12
12/17/2024,Oat_Milk_Liters,Dairy,15,163,32,131,2445,FALSE,5.09375,Tuesday,2024-12
12/18/2024,Oat_Milk_Liters,Dairy,15,131,39,92,1965,FALSE,3.358974359,Wednesday,2024-12
12/19/2024,Oat_Milk_Liters,Dairy,15,92,32,60,1380,FALSE,2.875,Thursday,2024-12
12/20/2024,Oat_Milk_Liters,Dairy,15,60,50,10,900,TRUE,1.2,Friday,2024-12
12/21/2024,Oat_Milk_Liters,Dairy,15,10,53,0,150,TRUE,0.188679245,Saturday,2024-12
12/22/2024,Oat_Milk_Liters,Dairy,15,0,36,0,0,TRUE,0,Sunday,2024-12
12/23/2024,Oat_Milk_Liters,Dairy,15,210,33,177,3150,FALSE,6.363636364,Monday,2024-12
12/24/2024,Oat_Milk_Liters,Dairy,15,177,44,133,2655,FALSE,4.022727273,Tuesday,2024-12
12/25/2024,Oat_Milk_Liters,Dairy,15,133,40,93,1995,FALSE,3.325,Wednesday,2024-12
12/26/2024,Oat_Milk_Liters,Dairy,15,93,35,58,1395,FALSE,2.657142857,Thursday,2024-12
12/27/2024,Oat_Milk_Liters,Dairy,15,58,47,11,870,TRUE,1.234042553,Friday,2024-12
12/28/2024,Oat_Milk_Liters,Dairy,15,11,53,0,165,TRUE,0.20754717,Saturday,2024-12
12/29/2024,Oat_Milk_Liters,Dairy,15,0,38,0,0,TRUE,0,Sunday,2024-12
12/30/2024,Oat_Milk_Liters,Dairy,15,210,37,173,3150,FALSE,5.675675676,Monday,2024-12
12/31/2024,Oat_Milk_Liters,Dairy,15,173,33,140,2595,FALSE,5.242424242,Tuesday,2024-12
1/1/2024,Sugar_kg,Dry,5,336,101,235,1680,FALSE,3.326732673,Monday,2024-01
1/2/2024,Sugar_kg,Dry,5,235,64,171,1175,FALSE,3.671875,Tuesday,2024-01
1/3/2024,Sugar_kg,Dry,5,171,51,120,855,FALSE,3.352941176,Wednesday,2024-01
1/4/2024,Sugar_kg,Dry,5,120,71,49,600,TRUE,1.690140845,Thursday,2024-01
1/5/2024,Sugar_kg,Dry,5,49,67,0,245,TRUE,0.731343284,Friday,2024-01
1/6/2024,Sugar_kg,Dry,5,0,76,0,0,TRUE,0,Saturday,2024-01
1/7/2024,Sugar_kg,Dry,5,0,70,0,0,TRUE,0,Sunday,2024-01
1/8/2024,Sugar_kg,Dry,5,336,55,281,1680,FALSE,6.109090909,Monday,2024-01
1/9/2024,Sugar_kg,Dry,5,281,51,230,1405,FALSE,5.509803922,Tuesday,2024-01
1/10/2024,Sugar_kg,Dry,5,230,67,163,1150,FALSE,3.432835821,Wednesday,2024-01
1/11/2024,Sugar_kg,Dry,5,163,69,94,815,FALSE,2.362318841,Thursday,2024-01
1/12/2024,Sugar_kg,Dry,5,94,59,35,470,TRUE,1.593220339,Friday,2024-01
1/13/2024,Sugar_kg,Dry,5,35,92,0,175,TRUE,0.380434783,Saturday,2024-01
1/14/2024,Sugar_kg,Dry,5,0,65,0,0,TRUE,0,Sunday,2024-01
1/15/2024,Sugar_kg,Dry,5,336,56,280,1680,FALSE,6,Monday,2024-01
1/16/2024,Sugar_kg,Dry,5,280,48,232,1400,FALSE,5.833333333,Tuesday,2024-01
1/17/2024,Sugar_kg,Dry,5,232,71,161,1160,FALSE,3.267605634,Wednesday,2024-01
1/18/2024,Sugar_kg,Dry,5,161,39,122,805,FALSE,4.128205128,Thursday,2024-01
1/19/2024,Sugar_kg,Dry,5,122,71,51,610,TRUE,1.718309859,Friday,2024-01
1/20/2024,Sugar_kg,Dry,5,51,90,0,255,TRUE,0.566666667,Saturday,2024-01
1/21/2024,Sugar_kg,Dry,5,0,42,0,0,TRUE,0,Sunday,2024-01
1/22/2024,Sugar_kg,Dry,5,336,55,281,1680,FALSE,6.109090909,Monday,2024-01
1/23/2024,Sugar_kg,Dry,5,281,56,225,1405,FALSE,5.017857143,Tuesday,2024-01
1/24/2024,Sugar_kg,Dry,5,225,69,156,1125,FALSE,3.260869565,Wednesday,2024-01
1/25/2024,Sugar_kg,Dry,5,156,64,92,780,FALSE,2.4375,Thursday,2024-01
1/26/2024,Sugar_kg,Dry,5,92,91,1,460,TRUE,1.010989011,Friday,2024-01
1/27/2024,Sugar_kg,Dry,5,1,60,0,5,TRUE,0.016666667,Saturday,2024-01
1/28/2024,Sugar_kg,Dry,5,0,55,0,0,TRUE,0,Sunday,2024-01
1/29/2024,Sugar_kg,Dry,5,336,61,275,1680,FALSE,5.508196721,Monday,2024-01
1/30/2024,Sugar_kg,Dry,5,275,67,208,1375,FALSE,4.104477612,Tuesday,2024-01
1/31/2024,Sugar_kg,Dry,5,208,46,162,1040,FALSE,4.52173913,Wednesday,2024-01
2/1/2024,Sugar_kg,Dry,5,162,55,107,810,FALSE,2.945454545,Thursday,2024-02
2/2/2024,Sugar_kg,Dry,5,107,104,3,535,TRUE,1.028846154,Friday,2024-02
2/3/2024,Sugar_kg,Dry,5,3,72,0,15,TRUE,0.041666667,Saturday,2024-02
2/4/2024,Sugar_kg,Dry,5,0,63,0,0,TRUE,0,Sunday,2024-02
2/5/2024,Sugar_kg,Dry,5,336,65,271,1680,FALSE,5.169230769,Monday,2024-02
2/6/2024,Sugar_kg,Dry,5,271,94,177,1355,FALSE,2.882978723,Tuesday,2024-02
2/7/2024,Sugar_kg,Dry,5,177,67,110,885,FALSE,2.641791045,Wednesday,2024-02
2/8/2024,Sugar_kg,Dry,5,110,42,68,550,FALSE,2.619047619,Thursday,2024-02
2/9/2024,Sugar_kg,Dry,5,68,88,0,340,TRUE,0.772727273,Friday,2024-02
2/10/2024,Sugar_kg,Dry,5,0,78,0,0,TRUE,0,Saturday,2024-02
2/11/2024,Sugar_kg,Dry,5,0,57,0,0,TRUE,0,Sunday,2024-02
2/12/2024,Sugar_kg,Dry,5,336,60,276,1680,FALSE,5.6,Monday,2024-02
2/13/2024,Sugar_kg,Dry,5,276,62,214,1380,FALSE,4.451612903,Tuesday,2024-02
2/14/2024,Sugar_kg,Dry,5,214,56,158,1070,FALSE,3.821428571,Wednesday,2024-02
2/15/2024,Sugar_kg,Dry,5,158,58,100,790,FALSE,2.724137931,Thursday,2024-02
2/16/2024,Sugar_kg,Dry,5,100,61,39,500,TRUE,1.639344262,Friday,2024-02
2/17/2024,Sugar_kg,Dry,5,39,63,0,195,TRUE,0.619047619,Saturday,2024-02
2/18/2024,Sugar_kg,Dry,5,0,65,0,0,TRUE,0,Sunday,2024-02
2/19/2024,Sugar_kg,Dry,5,336,68,268,1680,FALSE,4.941176471,Monday,2024-02
2/20/2024,Sugar_kg,Dry,5,268,67,201,1340,FALSE,4,Tuesday,2024-02
2/21/2024,Sugar_kg,Dry,5,201,59,142,1005,FALSE,3.406779661,Wednesday,2024-02
2/22/2024,Sugar_kg,Dry,5,142,71,71,710,FALSE,2,Thursday,2024-02
2/23/2024,Sugar_kg,Dry,5,71,97,0,355,TRUE,0.731958763,Friday,2024-02
2/24/2024,Sugar_kg,Dry,5,0,94,0,0,TRUE,0,Saturday,2024-02
2/25/2024,Sugar_kg,Dry,5,0,57,0,0,TRUE,0,Sunday,2024-02
2/26/2024,Sugar_kg,Dry,5,336,63,273,1680,FALSE,5.333333333,Monday,2024-02
2/27/2024,Sugar_kg,Dry,5,273,58,215,1365,FALSE,4.706896552,Tuesday,2024-02
2/28/2024,Sugar_kg,Dry,5,215,59,156,1075,FALSE,3.644067797,Wednesday,2024-02
2/29/2024,Sugar_kg,Dry,5,156,63,93,780,FALSE,2.476190476,Thursday,2024-02
3/1/2024,Sugar_kg,Dry,5,93,83,10,465,TRUE,1.120481928,Friday,2024-03
3/2/2024,Sugar_kg,Dry,5,10,71,0,50,TRUE,0.14084507,Saturday,2024-03
3/3/2024,Sugar_kg,Dry,5,0,38,0,0,TRUE,0,Sunday,2024-03
3/4/2024,Sugar_kg,Dry,5,336,64,272,1680,FALSE,5.25,Monday,2024-03
3/5/2024,Sugar_kg,Dry,5,272,47,225,1360,FALSE,5.787234043,Tuesday,2024-03
3/6/2024,Sugar_kg,Dry,5,225,39,186,1125,FALSE,5.769230769,Wednesday,2024-03
3/7/2024,Sugar_kg,Dry,5,186,50,136,930,FALSE,3.72,Thursday,2024-03
3/8/2024,Sugar_kg,Dry,5,136,74,62,680,TRUE,1.837837838,Friday,2024-03
3/9/2024,Sugar_kg,Dry,5,62,79,0,310,TRUE,0.784810127,Saturday,2024-03
3/10/2024,Sugar_kg,Dry,5,0,50,0,0,TRUE,0,Sunday,2024-03
3/11/2024,Sugar_kg,Dry,5,336,45,291,1680,FALSE,7.466666667,Monday,2024-03
3/12/2024,Sugar_kg,Dry,5,291,50,241,1455,FALSE,5.82,Tuesday,2024-03
3/13/2024,Sugar_kg,Dry,5,241,49,192,1205,FALSE,4.918367347,Wednesday,2024-03
3/14/2024,Sugar_kg,Dry,5,192,53,139,960,FALSE,3.622641509,Thursday,2024-03
3/15/2024,Sugar_kg,Dry,5,139,68,71,695,FALSE,2.044117647,Friday,2024-03
3/16/2024,Sugar_kg,Dry,5,71,93,0,355,TRUE,0.76344086,Saturday,2024-03
3/17/2024,Sugar_kg,Dry,5,0,57,0,0,TRUE,0,Sunday,2024-03
3/18/2024,Sugar_kg,Dry,5,336,44,292,1680,FALSE,7.636363636,Monday,2024-03
3/19/2024,Sugar_kg,Dry,5,292,44,248,1460,FALSE,6.636363636,Tuesday,2024-03
3/20/2024,Sugar_kg,Dry,5,248,43,205,1240,FALSE,5.76744186,Wednesday,2024-03
3/21/2024,Sugar_kg,Dry,5,205,52,153,1025,FALSE,3.942307692,Thursday,2024-03
3/22/2024,Sugar_kg,Dry,5,153,69,84,765,FALSE,2.217391304,Friday,2024-03
3/23/2024,Sugar_kg,Dry,5,84,59,25,420,TRUE,1.423728814,Saturday,2024-03
3/24/2024,Sugar_kg,Dry,5,25,34,0,125,TRUE,0.735294118,Sunday,2024-03
3/25/2024,Sugar_kg,Dry,5,336,46,290,1680,FALSE,7.304347826,Monday,2024-03
3/26/2024,Sugar_kg,Dry,5,290,53,237,1450,FALSE,5.471698113,Tuesday,2024-03
3/27/2024,Sugar_kg,Dry,5,237,39,198,1185,FALSE,6.076923077,Wednesday,2024-03
3/28/2024,Sugar_kg,Dry,5,198,46,152,990,FALSE,4.304347826,Thursday,2024-03
3/29/2024,Sugar_kg,Dry,5,152,80,72,760,TRUE,1.9,Friday,2024-03
3/30/2024,Sugar_kg,Dry,5,72,42,30,360,TRUE,1.714285714,Saturday,2024-03
3/31/2024,Sugar_kg,Dry,5,30,45,0,150,TRUE,0.666666667,Sunday,2024-03
4/1/2024,Sugar_kg,Dry,5,336,45,291,1680,FALSE,7.466666667,Monday,2024-04
4/2/2024,Sugar_kg,Dry,5,291,38,253,1455,FALSE,7.657894737,Tuesday,2024-04
4/3/2024,Sugar_kg,Dry,5,253,39,214,1265,FALSE,6.487179487,Wednesday,2024-04
4/4/2024,Sugar_kg,Dry,5,214,54,160,1070,FALSE,3.962962963,Thursday,2024-04
4/5/2024,Sugar_kg,Dry,5,160,82,78,800,TRUE,1.951219512,Friday,2024-04
4/6/2024,Sugar_kg,Dry,5,78,60,18,390,TRUE,1.3,Saturday,2024-04
4/7/2024,Sugar_kg,Dry,5,18,83,0,90,TRUE,0.21686747,Sunday,2024-04
4/8/2024,Sugar_kg,Dry,5,336,49,287,1680,FALSE,6.857142857,Monday,2024-04
4/9/2024,Sugar_kg,Dry,5,287,47,240,1435,FALSE,6.106382979,Tuesday,2024-04
4/10/2024,Sugar_kg,Dry,5,240,59,181,1200,FALSE,4.06779661,Wednesday,2024-04
4/11/2024,Sugar_kg,Dry,5,181,43,138,905,FALSE,4.209302326,Thursday,2024-04
4/12/2024,Sugar_kg,Dry,5,138,62,76,690,FALSE,2.225806452,Friday,2024-04
4/13/2024,Sugar_kg,Dry,5,76,56,20,380,TRUE,1.357142857,Saturday,2024-04
4/14/2024,Sugar_kg,Dry,5,20,60,0,100,TRUE,0.333333333,Sunday,2024-04
4/15/2024,Sugar_kg,Dry,5,336,52,284,1680,FALSE,6.461538462,Monday,2024-04
4/16/2024,Sugar_kg,Dry,5,284,59,225,1420,FALSE,4.813559322,Tuesday,2024-04
4/17/2024,Sugar_kg,Dry,5,225,76,149,1125,FALSE,2.960526316,Wednesday,2024-04
4/18/2024,Sugar_kg,Dry,5,149,30,119,745,FALSE,4.966666667,Thursday,2024-04
4/19/2024,Sugar_kg,Dry,5,119,87,32,595,TRUE,1.367816092,Friday,2024-04
4/20/2024,Sugar_kg,Dry,5,32,78,0,160,TRUE,0.41025641,Saturday,2024-04
4/21/2024,Sugar_kg,Dry,5,0,57,0,0,TRUE,0,Sunday,2024-04
4/22/2024,Sugar_kg,Dry,5,336,51,285,1680,FALSE,6.588235294,Monday,2024-04
4/23/2024,Sugar_kg,Dry,5,285,43,242,1425,FALSE,6.627906977,Tuesday,2024-04
4/24/2024,Sugar_kg,Dry,5,242,48,194,1210,FALSE,5.041666667,Wednesday,2024-04
4/25/2024,Sugar_kg,Dry,5,194,58,136,970,FALSE,3.344827586,Thursday,2024-04
4/26/2024,Sugar_kg,Dry,5,136,65,71,680,FALSE,2.092307692,Friday,2024-04
4/27/2024,Sugar_kg,Dry,5,71,77,0,355,TRUE,0.922077922,Saturday,2024-04
4/28/2024,Sugar_kg,Dry,5,0,42,0,0,TRUE,0,Sunday,2024-04
4/29/2024,Sugar_kg,Dry,5,336,55,281,1680,FALSE,6.109090909,Monday,2024-04
4/30/2024,Sugar_kg,Dry,5,281,50,231,1405,FALSE,5.62,Tuesday,2024-04
5/1/2024,Sugar_kg,Dry,5,231,46,185,1155,FALSE,5.02173913,Wednesday,2024-05
5/2/2024,Sugar_kg,Dry,5,185,50,135,925,FALSE,3.7,Thursday,2024-05
5/3/2024,Sugar_kg,Dry,5,135,76,59,675,TRUE,1.776315789,Friday,2024-05
5/4/2024,Sugar_kg,Dry,5,59,80,0,295,TRUE,0.7375,Saturday,2024-05
5/5/2024,Sugar_kg,Dry,5,0,44,0,0,TRUE,0,Sunday,2024-05
5/6/2024,Sugar_kg,Dry,5,336,46,290,1680,FALSE,7.304347826,Monday,2024-05
5/7/2024,Sugar_kg,Dry,5,290,53,237,1450,FALSE,5.471698113,Tuesday,2024-05
5/8/2024,Sugar_kg,Dry,5,237,66,171,1185,FALSE,3.590909091,Wednesday,2024-05
5/9/2024,Sugar_kg,Dry,5,171,64,107,855,FALSE,2.671875,Thursday,2024-05
5/10/2024,Sugar_kg,Dry,5,107,81,26,535,TRUE,1.320987654,Friday,2024-05
5/11/2024,Sugar_kg,Dry,5,26,84,0,130,TRUE,0.30952381,Saturday,2024-05
5/12/2024,Sugar_kg,Dry,5,0,42,0,0,TRUE,0,Sunday,2024-05
5/13/2024,Sugar_kg,Dry,5,336,42,294,1680,FALSE,8,Monday,2024-05
5/14/2024,Sugar_kg,Dry,5,294,41,253,1470,FALSE,7.170731707,Tuesday,2024-05
5/15/2024,Sugar_kg,Dry,5,253,42,211,1265,FALSE,6.023809524,Wednesday,2024-05
5/16/2024,Sugar_kg,Dry,5,211,53,158,1055,FALSE,3.981132075,Thursday,2024-05
5/17/2024,Sugar_kg,Dry,5,158,69,89,790,FALSE,2.289855072,Friday,2024-05
5/18/2024,Sugar_kg,Dry,5,89,76,13,445,TRUE,1.171052632,Saturday,2024-05
5/19/2024,Sugar_kg,Dry,5,13,59,0,65,TRUE,0.220338983,Sunday,2024-05
5/20/2024,Sugar_kg,Dry,5,336,51,285,1680,FALSE,6.588235294,Monday,2024-05
5/21/2024,Sugar_kg,Dry,5,285,49,236,1425,FALSE,5.816326531,Tuesday,2024-05
5/22/2024,Sugar_kg,Dry,5,236,63,173,1180,FALSE,3.746031746,Wednesday,2024-05
5/23/2024,Sugar_kg,Dry,5,173,69,104,865,FALSE,2.507246377,Thursday,2024-05
5/24/2024,Sugar_kg,Dry,5,104,55,49,520,TRUE,1.890909091,Friday,2024-05
5/25/2024,Sugar_kg,Dry,5,49,74,0,245,TRUE,0.662162162,Saturday,2024-05
5/26/2024,Sugar_kg,Dry,5,0,45,0,0,TRUE,0,Sunday,2024-05
5/27/2024,Sugar_kg,Dry,5,336,50,286,1680,FALSE,6.72,Monday,2024-05
5/28/2024,Sugar_kg,Dry,5,286,42,244,1430,FALSE,6.80952381,Tuesday,2024-05
5/29/2024,Sugar_kg,Dry,5,244,53,191,1220,FALSE,4.603773585,Wednesday,2024-05
5/30/2024,Sugar_kg,Dry,5,191,49,142,955,FALSE,3.897959184,Thursday,2024-05
5/31/2024,Sugar_kg,Dry,5,142,68,74,710,FALSE,2.088235294,Friday,2024-05
6/1/2024,Sugar_kg,Dry,5,74,76,0,370,TRUE,0.973684211,Saturday,2024-06
6/2/2024,Sugar_kg,Dry,5,0,59,0,0,TRUE,0,Sunday,2024-06
6/3/2024,Sugar_kg,Dry,5,336,62,274,1680,FALSE,5.419354839,Monday,2024-06
6/4/2024,Sugar_kg,Dry,5,274,54,220,1370,FALSE,5.074074074,Tuesday,2024-06
6/5/2024,Sugar_kg,Dry,5,220,49,171,1100,FALSE,4.489795918,Wednesday,2024-06
6/6/2024,Sugar_kg,Dry,5,171,50,121,855,FALSE,3.42,Thursday,2024-06
6/7/2024,Sugar_kg,Dry,5,121,79,42,605,TRUE,1.53164557,Friday,2024-06
6/8/2024,Sugar_kg,Dry,5,42,59,0,210,TRUE,0.711864407,Saturday,2024-06
6/9/2024,Sugar_kg,Dry,5,0,44,0,0,TRUE,0,Sunday,2024-06
6/10/2024,Sugar_kg,Dry,5,336,36,300,1680,FALSE,9.333333333,Monday,2024-06
6/11/2024,Sugar_kg,Dry,5,300,57,243,1500,FALSE,5.263157895,Tuesday,2024-06
6/12/2024,Sugar_kg,Dry,5,243,60,183,1215,FALSE,4.05,Wednesday,2024-06
6/13/2024,Sugar_kg,Dry,5,183,54,129,915,FALSE,3.388888889,Thursday,2024-06
6/14/2024,Sugar_kg,Dry,5,129,52,77,645,FALSE,2.480769231,Friday,2024-06
6/15/2024,Sugar_kg,Dry,5,77,74,3,385,TRUE,1.040540541,Saturday,2024-06
6/16/2024,Sugar_kg,Dry,5,3,46,0,15,TRUE,0.065217391,Sunday,2024-06
6/17/2024,Sugar_kg,Dry,5,336,51,285,1680,FALSE,6.588235294,Monday,2024-06
6/18/2024,Sugar_kg,Dry,5,285,62,223,1425,FALSE,4.596774194,Tuesday,2024-06
6/19/2024,Sugar_kg,Dry,5,223,43,180,1115,FALSE,5.186046512,Wednesday,2024-06
6/20/2024,Sugar_kg,Dry,5,180,54,126,900,FALSE,3.333333333,Thursday,2024-06
6/21/2024,Sugar_kg,Dry,5,126,67,59,630,TRUE,1.880597015,Friday,2024-06
6/22/2024,Sugar_kg,Dry,5,59,70,0,295,TRUE,0.842857143,Saturday,2024-06
6/23/2024,Sugar_kg,Dry,5,0,38,0,0,TRUE,0,Sunday,2024-06
6/24/2024,Sugar_kg,Dry,5,336,46,290,1680,FALSE,7.304347826,Monday,2024-06
6/25/2024,Sugar_kg,Dry,5,290,41,249,1450,FALSE,7.073170732,Tuesday,2024-06
6/26/2024,Sugar_kg,Dry,5,249,55,194,1245,FALSE,4.527272727,Wednesday,2024-06
6/27/2024,Sugar_kg,Dry,5,194,50,144,970,FALSE,3.88,Thursday,2024-06
6/28/2024,Sugar_kg,Dry,5,144,75,69,720,TRUE,1.92,Friday,2024-06
6/29/2024,Sugar_kg,Dry,5,69,61,8,345,TRUE,1.131147541,Saturday,2024-06
6/30/2024,Sugar_kg,Dry,5,8,46,0,40,TRUE,0.173913043,Sunday,2024-06
7/1/2024,Sugar_kg,Dry,5,336,56,280,1680,FALSE,6,Monday,2024-07
7/2/2024,Sugar_kg,Dry,5,280,47,233,1400,FALSE,5.957446809,Tuesday,2024-07
7/3/2024,Sugar_kg,Dry,5,233,45,188,1165,FALSE,5.177777778,Wednesday,2024-07
7/4/2024,Sugar_kg,Dry,5,188,55,133,940,FALSE,3.418181818,Thursday,2024-07
7/5/2024,Sugar_kg,Dry,5,133,61,72,665,FALSE,2.180327869,Friday,2024-07
7/6/2024,Sugar_kg,Dry,5,72,64,8,360,TRUE,1.125,Saturday,2024-07
7/7/2024,Sugar_kg,Dry,5,8,49,0,40,TRUE,0.163265306,Sunday,2024-07
7/8/2024,Sugar_kg,Dry,5,336,52,284,1680,FALSE,6.461538462,Monday,2024-07
7/9/2024,Sugar_kg,Dry,5,284,48,236,1420,FALSE,5.916666667,Tuesday,2024-07
7/10/2024,Sugar_kg,Dry,5,236,39,197,1180,FALSE,6.051282051,Wednesday,2024-07
7/11/2024,Sugar_kg,Dry,5,197,54,143,985,FALSE,3.648148148,Thursday,2024-07
7/12/2024,Sugar_kg,Dry,5,143,81,62,715,TRUE,1.765432099,Friday,2024-07
7/13/2024,Sugar_kg,Dry,5,62,63,0,310,TRUE,0.984126984,Saturday,2024-07
7/14/2024,Sugar_kg,Dry,5,0,71,0,0,TRUE,0,Sunday,2024-07
7/15/2024,Sugar_kg,Dry,5,336,41,295,1680,FALSE,8.195121951,Monday,2024-07
7/16/2024,Sugar_kg,Dry,5,295,49,246,1475,FALSE,6.020408163,Tuesday,2024-07
7/17/2024,Sugar_kg,Dry,5,246,43,203,1230,FALSE,5.720930233,Wednesday,2024-07
7/18/2024,Sugar_kg,Dry,5,203,60,143,1015,FALSE,3.383333333,Thursday,2024-07
7/19/2024,Sugar_kg,Dry,5,143,65,78,715,FALSE,2.2,Friday,2024-07
7/20/2024,Sugar_kg,Dry,5,78,64,14,390,TRUE,1.21875,Saturday,2024-07
7/21/2024,Sugar_kg,Dry,5,14,46,0,70,TRUE,0.304347826,Sunday,2024-07
7/22/2024,Sugar_kg,Dry,5,336,43,293,1680,FALSE,7.813953488,Monday,2024-07
7/23/2024,Sugar_kg,Dry,5,293,50,243,1465,FALSE,5.86,Tuesday,2024-07
7/24/2024,Sugar_kg,Dry,5,243,46,197,1215,FALSE,5.282608696,Wednesday,2024-07
7/25/2024,Sugar_kg,Dry,5,197,55,142,985,FALSE,3.581818182,Thursday,2024-07
7/26/2024,Sugar_kg,Dry,5,142,70,72,710,FALSE,2.028571429,Friday,2024-07
7/27/2024,Sugar_kg,Dry,5,72,74,0,360,TRUE,0.972972973,Saturday,2024-07
7/28/2024,Sugar_kg,Dry,5,0,54,0,0,TRUE,0,Sunday,2024-07
7/29/2024,Sugar_kg,Dry,5,336,87,249,1680,FALSE,3.862068966,Monday,2024-07
7/30/2024,Sugar_kg,Dry,5,249,45,204,1245,FALSE,5.533333333,Tuesday,2024-07
7/31/2024,Sugar_kg,Dry,5,204,44,160,1020,FALSE,4.636363636,Wednesday,2024-07
8/1/2024,Sugar_kg,Dry,5,160,67,93,800,FALSE,2.388059701,Thursday,2024-08
8/2/2024,Sugar_kg,Dry,5,93,52,41,465,TRUE,1.788461538,Friday,2024-08
8/3/2024,Sugar_kg,Dry,5,41,68,0,205,TRUE,0.602941176,Saturday,2024-08
8/4/2024,Sugar_kg,Dry,5,0,51,0,0,TRUE,0,Sunday,2024-08
8/5/2024,Sugar_kg,Dry,5,336,42,294,1680,FALSE,8,Monday,2024-08
8/6/2024,Sugar_kg,Dry,5,294,44,250,1470,FALSE,6.681818182,Tuesday,2024-08
8/7/2024,Sugar_kg,Dry,5,250,51,199,1250,FALSE,4.901960784,Wednesday,2024-08
8/8/2024,Sugar_kg,Dry,5,199,50,149,995,FALSE,3.98,Thursday,2024-08
8/9/2024,Sugar_kg,Dry,5,149,64,85,745,FALSE,2.328125,Friday,2024-08
8/10/2024,Sugar_kg,Dry,5,85,54,31,425,TRUE,1.574074074,Saturday,2024-08
8/11/2024,Sugar_kg,Dry,5,31,50,0,155,TRUE,0.62,Sunday,2024-08
8/12/2024,Sugar_kg,Dry,5,336,53,283,1680,FALSE,6.339622642,Monday,2024-08
8/13/2024,Sugar_kg,Dry,5,283,53,230,1415,FALSE,5.339622642,Tuesday,2024-08
8/14/2024,Sugar_kg,Dry,5,230,47,183,1150,FALSE,4.893617021,Wednesday,2024-08
